state,0
Goa,9.843476521478221
Karnataka,7.835984466978058
Delhi,6.755827745027183
Kerala,6.638326479153882
Maharashtra,6.491020382274382
Odisha,4.634490648356164
Rajasthan,4.546088074371952
Gujarat,4.396721795464412
Tamil Nadu,4.300223348865942
Chandigarh,4.041246899592736
